0	0
0.382683432	5.56E-05
0.707106781	0.000111111
0.923879533	0.000166667
1	0.000222222
0.923879533	0.000277778
0.707106781	0.000333333
0.382683432	0.000388889
1.22E-16	0.000444444
-0.382683432	0.0005
-0.707106781	0.000555556
-0.923879533	0.000611111
-1	0.000666667
-0.923879533	0.000722222
-0.707106781	0.000777778
-0.382683432	0.000833333
-2.45E-16	0.000888889
0.382683432	0.000944444
0.707106781	0.001
0.923879533	0.001055556
1	0.001111111
0.923879533	0.001166667
0.707106781	0.001222222
0.382683432	0.001277778
3.67E-16	0.001333333
-0.382683432	0.001388889
-0.707106781	0.001444444
-0.923879533	0.0015
-1	0.001555556
-0.923879533	0.001611111
-0.707106781	0.001666667
-0.382683432	0.001722222
-4.90E-16	0.001777778
0.382683432	0.001833333
0.707106781	0.001888889
0.923879533	0.001944444
1	0.002
0.923879533	0.002055556
0.707106781	0.002111111
0.382683432	0.002166667
6.12E-16	0.002222222
-0.382683432	0.002277778
-0.707106781	0.002333333
-0.923879533	0.002388889
-1	0.002444444
-0.923879533	0.0025
-0.707106781	0.002555556
-0.382683432	0.002611111
-7.35E-16	0.002666667
0.382683432	0.002722222
0.707106781	0.002777778
0.923879533	0.002833333
1	0.002888889
0.923879533	0.002944444
0.707106781	0.003
0.382683432	0.003055556
8.57E-16	0.003111111
-0.382683432	0.003166667
-0.707106781	0.003222222
-0.923879533	0.003277778
-1	0.003333333
-0.923879533	0.003388889
-0.707106781	0.003444444
-0.382683432	0.0035
-9.80E-16	0.003555556
0.382683432	0.003611111
0.707106781	0.003666667
0.923879533	0.003722222
1	0.003777778
0.923879533	0.003833333
0.707106781	0.003888889
0.382683432	0.003944444
1.10E-15	0.004
-0.382683432	0.004055556
-0.707106781	0.004111111
-0.923879533	0.004166667
-1	0.004222222
-0.923879533	0.004277778
-0.707106781	0.004333333
-0.382683432	0.004388889
-1.22E-15	0.004444444
0.382683432	0.0045
0.707106781	0.004555556
0.923879533	0.004611111
1	0.004666667
0.923879533	0.004722222
0.707106781	0.004777778
0.382683432	0.004833333
4.90E-15	0.004888889
-0.382683432	0.004944444
-0.707106781	0.005
-0.923879533	0.005055556
-1	0.005111111
-0.923879533	0.005166667
-0.707106781	0.005222222
-0.382683432	0.005277778
-1.47E-15	0.005333333
0.382683432	0.005388889
0.707106781	0.005444444
0.923879533	0.0055
1	0.005555556
0.923879533	0.005611111
0.707106781	0.005666667
0.382683432	0.005722222
-1.96E-15	0.005777778
-0.382683432	0.005833333
-0.707106781	0.005888889
-0.923879533	0.005944444
-1	0.006
-0.923879533	0.006055556
-0.707106781	0.006111111
-0.382683432	0.006166667
-1.71E-15	0.006222222
0.382683432	0.006277778
0.707106781	0.006333333
0.923879533	0.006388889
1	0.006444444
0.923879533	0.0065
0.707106781	0.006555556
0.382683432	0.006611111
5.39E-15	0.006666667
-0.382683432	0.006722222
-0.707106781	0.006777778
-0.923879533	0.006833333
-1	0.006888889
-0.923879533	0.006944444
-0.707106781	0.007
-0.382683432	0.007055556
-1.96E-15	0.007111111
0.382683432	0.007166667
0.707106781	0.007222222
0.923879533	0.007277778
1	0.007333333
0.923879533	0.007388889
0.707106781	0.007444444
0.382683432	0.0075
-1.47E-15	0.007555556
-0.382683432	0.007611111
-0.707106781	0.007666667
-0.923879533	0.007722222
-1	0.007777778
-0.923879533	0.007833333
-0.707106781	0.007888889
-0.382683432	0.007944444
-2.20E-15	0.008
0.382683432	0.008055556
0.707106781	0.008111111
0.923879533	0.008166667
1	0.008222222
0.923879533	0.008277778
0.707106781	0.008333333
0.382683432	0.008388889
5.88E-15	0.008444444
-0.382683432	0.0085
-0.707106781	0.008555556
-0.923879533	0.008611111
-1	0.008666667
-0.923879533	0.008722222
-0.707106781	0.008777778
-0.382683432	0.008833333
-2.45E-15	0.008888889
0.382683432	0.008944444
0.707106781	0.009
0.923879533	0.009055556
1	0.009111111
0.923879533	0.009166667
0.707106781	0.009222222
0.382683432	0.009277778
-9.81E-16	0.009333333
-0.382683432	0.009388889
-0.707106781	0.009444444
-0.923879533	0.0095
-1	0.009555556
-0.923879533	0.009611111
-0.707106781	0.009666667
-0.382683432	0.009722222
-9.80E-15	0.009777778
0.382683432	0.009833333
0.707106781	0.009888889
0.923879533	0.009944444
1	0.01
0.923879533	0.010055556
0.707106781	0.010111111
0.382683432	0.010166667
6.37E-15	0.010222222
-0.382683432	0.010277778
-0.707106781	0.010333333
-0.923879533	0.010388889
-1	0.010444444
-0.923879533	0.0105
-0.707106781	0.010555556
-0.382683432	0.010611111
-2.94E-15	0.010666667
0.382683432	0.010722222
0.707106781	0.010777778
